date      	time	Q	Flag
2017-04-21	0:00	44.740544	V
2017-04-22	0:00	39.64352	V
2017-04-23	0:00	36.528672	V
2017-04-24	0:00	33.413824	V
2017-04-25	0:00	30.865312	V
2017-04-26	0:00	29.449472	V
2017-04-27	0:00	26.9859104	V
2017-04-28	0:00	24.5223488	V
2017-04-29	0:00	22.7667072	V
2017-04-30	0:00	22.1720544	V
2017-05-01	0:00	33.98016	V
2017-05-02	0:00	38.22768	V
2017-05-03	0:00	33.98016	V
2017-05-04	0:00	31.431648	V
2017-05-05	0:00	29.449472	V
2017-05-06	0:00	27.2407616	V
2017-05-07	0:00	25.0320512	V
2017-05-08	0:00	23.1065088	V
2017-05-09	0:00	22.2853216	V
2017-05-10	0:00	21.7189856	V
2017-05-11	0:00	20.9261152	V
2017-05-12	0:00	19.1987904	V
2017-05-13	0:00	18.264336	V
2017-05-14	0:00	17.1033472	V
2017-05-15	0:00	16.2255264	V
2017-05-16	0:00	15.9423584	V
2017-05-17	0:00	19.8783936	V
2017-05-18	0:00	30.582144	V
2017-05-19	0:00	31.997984	V
2017-05-20	0:00	36.245504	V
2017-05-21	0:00	46.72272	V
2017-05-22	0:00	43.324704	V
2017-05-23	0:00	44.174208	V
2017-05-24	0:00	43.324704	V
2017-05-25	0:00	39.64352	V
2017-05-26	0:00	35.679168	V
2017-05-27	0:00	32.281152	V
2017-05-28	0:00	29.166304	V
2017-05-29	0:00	26.0797728	V
2017-05-30	0:00	23.6728448	V
2017-05-31	0:00	21.5774016	V
2017-06-01	0:00	19.7368096	V
2017-06-02	0:00	18.5191872	V
2017-06-03	0:00	17.6130496	V
2017-06-04	0:00	16.423744	V
2017-06-05	0:00	15.5459232	V
2017-06-06	0:00	14.724736	V
2017-06-07	0:00	14.0734496	V
2017-06-08	0:00	13.4787968	V
2017-06-09	0:00	13.1106784	V
2017-06-10	0:00	12.74256	V
2017-06-11	0:00	12.0063232	V
2017-06-12	0:00	11.6948384	V
2017-06-13	0:00	11.2984032	V
2017-06-14	0:00	11.2417696	V
2017-06-15	0:00	10.9586016	V
2017-06-16	0:00	10.4205824	V
2017-06-17	0:00	10.6471168	V
2017-06-18	0:00	10.5621664	V
2017-06-19	0:00	10.0807808	V
2017-06-20	0:00	9.5427616	V
2017-06-21	0:00	9.1746432	V
2017-06-22	0:00	12.5160256	V
2017-06-23	0:00	15.1778048	V
2017-06-24	0:00	13.3938464	V
2017-06-25	0:00	12.3744416	V
2017-06-26	0:00	11.185136	V
2017-06-27	0:00	10.1374144	V
2017-06-28	0:00	9.8259296	V
2017-06-29	0:00	9.5144448	V
2017-06-30	0:00	9.627712	V
2017-07-01	0:00	9.20296	V
2017-07-02	0:00	8.6083072	V
2017-07-03	0:00	7.8720704	V
2017-07-04	0:00	7.0508832	V
2017-07-05	0:00	6.4562304	V
2017-07-06	0:00	6.0031616	V
2017-07-07	0:00	5.804944	V
2017-07-08	0:00	5.3518752	V
2017-07-09	0:00	5.0120736	V
2017-07-10	0:00	5.9748448	V
2017-07-11	0:00	5.8898944	V
2017-07-12	0:00	5.804944	V
2017-07-13	0:00	5.6916768	V
2017-07-14	0:00	5.2102912	V
2017-07-15	0:00	4.8988064	V
2017-07-16	0:00	4.672272	V
2017-07-17	0:00	4.3324704	V
2017-07-18	0:00	4.1625696	V
2017-07-19	0:00	4.389104	V
2017-07-20	0:00	4.9271232	V
2017-07-21	0:00	4.95544	V
2017-07-22	0:00	5.1536576	V
2017-07-23	0:00	4.6439552	V
2017-07-24	0:00	4.1908864	V
2017-07-25	0:00	3.9926688	V
2017-07-26	0:00	3.7944512	V
2017-07-27	0:00	4.24752	V
2017-07-28	0:00	4.0209856	V
2017-07-29	0:00	3.822768	V
2017-07-30	0:00	3.4263328	V
2017-07-31	0:00	3.114848	V
2017-08-01	0:00	2.9166304	V
2017-08-02	0:00	3.0582144	V
2017-08-03	0:00	3.3696992	V
2017-08-04	0:00	3.4263328	V
2017-08-05	0:00	2.8883136	V
2017-08-06	0:00	2.63063072	V
2017-08-07	0:00	2.5343536	V
2017-08-08	0:00	2.3502944	V
2017-08-09	0:00	2.2511856	V
2017-08-10	0:00	2.2370272	V
2017-08-11	0:00	2.24552224	V
2017-08-12	0:00	3.256432	V
2017-08-13	0:00	3.0865312	V
2017-08-14	0:00	3.114848	V
2017-08-15	0:00	3.4546496	V
2017-08-16	0:00	3.0015808	V
2017-08-17	0:00	3.256432	V
2017-08-18	0:00	3.256432	V
2017-08-19	0:00	2.8599968	V
2017-08-20	0:00	2.61647232	V
2017-08-21	0:00	2.6476208	V
2017-08-22	0:00	0	V
2017-08-23	0:00	2.62779904	V
2017-08-24	0:00	2.65894752	V
2017-08-25	0:00	2.64478912	V
2017-08-26	0:00	2.45506656	V
2017-08-27	0:00	2.49754176	V
2017-08-28	0:00	2.44090816	V
2017-08-29	0:00	2.24269056	V
2017-08-30	0:00	2.2087104	V
2017-08-31	0:00	2.2511856	V
2017-09-01	0:00	2.09827488	V
2017-09-02	0:00	1.97368096	V
2017-09-03	0:00	1.911384	V
2017-09-04	0:00	1.82360192	V
2017-09-05	0:00	1.95952256	V
2017-09-06	0:00	1.87457216	V
2017-09-07	0:00	1.78962176	V
2017-09-08	0:00	1.72166144	V
2017-09-09	0:00	1.65936448	V
2017-09-10	0:00	1.61122592	V
2017-09-11	0:00	1.59140416	V
2017-09-12	0:00	1.61122592	V
2017-09-13	0:00	1.5998992	V
2017-09-14	0:00	1.53760224	V
2017-09-15	0:00	1.48946368	V
2017-09-16	0:00	1.7839584	V
2017-09-17	0:00	4.4740544	V
2017-09-18	0:00	3.2281152	V
2017-09-19	0:00	3.6245504	V
2017-09-20	0:00	3.4829664	V
2017-09-21	0:00	3.4263328	V
2017-09-22	0:00	2.8883136	V
2017-09-23	0:00	2.44657152	V
2017-09-24	0:00	2.18888864	V
2017-09-25	0:00	2.12092832	V
2017-09-26	0:00	2.23419552	V
2017-09-27	0:00	2.33330432	V
2017-09-28	0:00	2.2511856	V
2017-09-29	0:00	2.09261152	V
2017-09-30	0:00	1.90855232	V
2017-10-01	0:00	1.83209696	V
2017-10-02	0:00	2.20304704	V
2017-10-03	0:00	2.7042544	V
2017-10-04	0:00	2.71558112	V
2017-10-05	0:00	2.6476208	V
2017-10-06	0:00	3.256432	V
2017-10-07	0:00	18.4908704	V
2017-10-08	0:00	26.7027424	V
2017-10-09	0:00	20.1615616	V
2017-10-10	0:00	16.7352288	V
2017-10-11	0:00	17.839584	V
2017-10-12	0:00	17.1599808	V
2017-10-13	0:00	15.4892896	V
2017-10-14	0:00	16.3104768	V
2017-10-15	0:00	15.0645376	V
2017-10-16	0:00	12.9124608	V
2017-10-17	0:00	11.6665216	V
2017-10-18	0:00	10.6471168	V
2017-10-19	0:00	10.052464	V
2017-10-20	0:00	9.5710784	V
2017-10-21	0:00	9.2595936	V
2017-10-22	0:00	10.9586016	V
2017-10-23	0:00	11.0718688	V
2017-10-24	0:00	9.9675136	V
2017-10-25	0:00	9.0330592	V
2017-10-26	0:00	8.5799904	V
2017-10-27	0:00	8.070288	V
2017-10-28	0:00	7.6172192	V
2017-10-29	0:00	7.5322688	V
2017-10-30	0:00	7.4473184	V
2017-10-31	0:00	6.8526656	V
2017-11-01	0:00	6.512864	V
2017-11-02	0:00	6.5978144	V
2017-11-03	0:00	6.3146464	V
2017-11-04	0:00	6.3995968	V
2017-11-05	0:00	6.37128	V
2017-11-06	0:00	5.9748448	V
2017-11-07	0:00	5.6916768	V
2017-11-08	0:00	5.5784096	V
2017-11-09	0:00	5.380192	V
2017-11-10	0:00	4.95544	V
2017-11-11	0:00	4.7005888	V
2017-11-12	0:00	4.7572224	V
2017-11-13	0:00	5.238608	V
2017-11-14	0:00	5.2102912	V
2017-11-15	0:00	5.1253408	V
2017-11-16	0:00	4.813856	V
2017-11-17	0:00	4.8421728	V
2017-11-18	0:00	5.0687072	V
2017-11-19	0:00	4.7005888	V
2017-11-20	0:00	4.7289056	V
2017-11-21	0:00	4.5873216	V
2017-11-22	0:00	3.9926688	V
2017-11-23	0:00	4.2192032	V
2017-11-24	0:00	5.2669248	V
2017-11-25	0:00	5.66336	V
2017-11-26	0:00	4.8704896	V
2017-11-27	0:00	4.6156384	V
2017-11-28	0:00	4.530688	V
2017-11-29	0:00	4.3324704	V
2017-11-30	0:00	4.1625696	V
2017-12-01	0:00	4.0493024	V
2017-12-02	0:00	3.9077184	V
2017-12-03	0:00	3.822768	V
2017-12-04	0:00	3.8794016	V
2017-12-05	0:00	3.9360352	V
2017-12-06	0:00	2.59665056	V
2017-12-07	0:00	1.86607712	V
2017-12-08	0:00	1.8972256	V
2017-12-09	0:00	1.83492864	V
2017-12-10	0:00	2.00766112	V
2017-12-11	0:00	2.12376	V
2017-12-12	0:00	2.1379184	V
2017-12-13	0:00	2.25401728	V
2017-12-14	0:00	2.28799744	V
2017-12-15	0:00	2.55417536	V
2017-12-16	0:00	3.0015808	V
2017-12-17	0:00	3.0582144	V
2017-12-18	0:00	3.1431648	V
2017-12-19	0:00	3.3413824	V
2017-12-20	0:00	3.2847488	V
2017-12-21	0:00	3.1714816	V
2017-12-22	0:00	2.8599968	V
2017-12-23	0:00	1.42716672	V
2017-12-24	0:00	1.57724576	V
2017-12-25	0:00	1.48096864	V
2017-12-26	0:00	1.19213728	V
2017-12-27	0:00	1.43283008	V
2017-12-28	0:00	1.24310752	V
2017-12-29	0:00	1.21479072	V
2017-12-30	0:00	1.46397856	V
2017-12-31	0:00	1.32805792	V
2018-01-01	0:00	1.05621664	V
2018-01-02	0:00	1.29407776	V
2018-01-03	0:00	1.54892896	V
2018-01-04	0:00	1.2459392	V
2018-01-05	0:00	1.07887008	V
2018-01-06	0:00	1.25726592	V
2018-01-07	0:00	1.699008	V
2018-01-08	0:00	2.14641344	V
2018-01-09	0:00	2.37577952	V
2018-01-10	0:00	2.53718528	V
2018-01-11	0:00	2.58249216	V
2018-01-12	0:00	2.28516576	V
2018-01-13	0:00	2.10110656	V
2018-01-14	0:00	2.20304704	V
2018-01-15	0:00	2.15774016	V
2018-01-16	0:00	2.02748288	V
2018-01-17	0:00	2.17756192	V
2018-01-18	0:00	2.3078192	V
2018-01-19	0:00	2.29932416	V
2018-01-20	0:00	2.12376	V
2018-01-21	0:00	2.04164128	V
2018-01-22	0:00	4.8988064	V
2018-01-23	0:00	7.5889024	V
2018-01-24	0:00	5.9182112	V
2018-01-25	0:00	4.530688	V
2018-01-26	0:00	3.7378176	V
2018-01-27	0:00	6.229696	V
2018-01-28	0:00	6.9092992	V
2018-01-29	0:00	5.097024	V
2018-01-30	0:00	3.7095008	V
2018-01-31	0:00	3.256432	V
2018-02-01	0:00	2.65611584	V
2018-02-02	0:00	2.2370272	V
2018-02-03	0:00	2.21154208	V
2018-02-04	0:00	2.03597792	V
2018-02-05	0:00	2.01615616	V
2018-02-06	0:00	1.97934432	V
2018-02-07	0:00	1.99916608	V
2018-02-08	0:00	2.00482944	V
2018-02-09	0:00	2.08411648	V
2018-02-10	0:00	2.05863136	V
2018-02-11	0:00	2.12092832	V
2018-02-12	0:00	2.20021536	V
2018-02-13	0:00	2.22570048	V
2018-02-14	0:00	2.0954432	V
2018-02-15	0:00	2.0246512	V
2018-02-16	0:00	2.08411648	V
2018-02-17	0:00	1.83492864	V
2018-02-18	0:00	1.84342368	V
2018-02-19	0:00	2.52302688	V
2018-02-20	0:00	2.60231392	V
2018-02-21	0:00	2.2511856	V
2018-02-22	0:00	2.23419552	V
2018-02-23	0:00	2.10393824	V
2018-02-24	0:00	1.88023552	V
2018-02-25	0:00	1.75847328	V
2018-02-26	0:00	1.73298816	V
2018-02-27	0:00	3.1997984	V
2018-02-28	0:00	9.8542464	V
2018-03-01	0:00	15.57424	V
2018-03-02	0:00	11.1568192	V
2018-03-03	0:00	11.0152352	V
2018-03-04	0:00	17.7546336	V
2018-03-05	0:00	19.255424	V
2018-03-06	0:00	18.0661184	V
2018-03-07	0:00	14.5265184	V
2018-03-08	0:00	13.1106784	V
2018-03-09	0:00	9.8542464	V
2018-03-10	0:00	9.4294944	V
2018-03-11	0:00	8.353456	V
2018-03-12	0:00	7.4473184	V
2018-03-13	0:00	7.1075168	V
2018-03-14	0:00	7.928704	V
2018-03-15	0:00	19.9916608	V
2018-03-16	0:00	26.8443264	V
2018-03-17	0:00	18.0094848	V
2018-03-18	0:00	17.556416	V
2018-03-19	0:00	16.5370112	V
2018-03-20	0:00	15.0645376	V
2018-03-21	0:00	12.9407776	V
2018-03-22	0:00	11.4399872	V
2018-03-23	0:00	10.052464	V
2018-03-24	0:00	9.20296	V
2018-03-25	0:00	8.5516736	V
2018-03-26	0:00	8.2685056	V
2018-03-27	0:00	8.2968224	V
2018-03-28	0:00	8.4667232	V
2018-03-29	0:00	10.901968	V
2018-03-30	0:00	16.1688928	V
2018-03-31	0:00	44.457376	V
2018-04-01	0:00	49.5544	V
2018-04-02	0:00	38.510848	V
2018-04-03	0:00	32.56432	V
2018-04-04	0:00	24.9471008	V
2018-04-05	0:00	18.3492864	V
2018-04-06	0:00	14.2716672	V
2018-04-07	0:00	12.3461248	V
2018-04-08	0:00	11.468304	V
2018-04-09	0:00	10.4488992	V
2018-04-10	0:00	10.2789984	V
2018-04-11	0:00	13.6486976	V
2018-04-12	0:00	29.73264	V
2018-04-13	0:00	58.04944	V
2018-04-14	0:00	137.33648	V
2018-04-15	0:00	75.605856	V
2018-04-16	0:00	62.580128	V
2018-04-17	0:00	55.784096	V
2018-04-18	0:00	51.536576	V
2018-04-19	0:00	44.174208	V
2018-04-20	0:00	41.908864	V
2018-04-21	0:00	48.421728	V
2018-04-22	0:00	72.20784	V
2018-04-23	0:00	88.348416	V
2018-04-24	0:00	73.906848	V
2018-04-25	0:00	70.792	V
2018-04-26	0:00	64.279136	V
2018-04-27	0:00	55.784096	V
2018-04-28	0:00	47.289056	V
2018-04-29	0:00	40.209856	V
2018-04-30	0:00	34.263328	V
2018-05-01	0:00	30.582144	V
2018-05-02	0:00	57.199936	V
2018-05-03	0:00	65.411808	V
2018-05-04	0:00	106.188	V
2018-05-05	0:00	76.172192	V
2018-05-06	0:00	57.483104	V
2018-05-07	0:00	45.30688	V
2018-05-08	0:00	37.378176	V
2018-05-09	0:00	40.493024	V
2018-05-10	0:00	37.378176	V
2018-05-11	0:00	47.289056	V
2018-05-12	0:00	58.615776	V
2018-05-13	0:00	52.102912	V
2018-05-14	0:00	47.855392	V
2018-05-15	0:00	43.041536	V
2018-05-16	0:00	38.510848	V
2018-05-17	0:00	34.546496	V
2018-05-18	0:00	31.14848	V
2018-05-19	0:00	28.2318496	V
2018-05-20	0:00	25.4001696	V
2018-05-21	0:00	23.3330432	V
2018-05-22	0:00	21.520768	V
2018-05-23	0:00	20.3597792	V
2018-05-24	0:00	19.1704736	V
2018-05-25	0:00	17.8112672	V
2018-05-26	0:00	16.8768128	V
2018-05-27	0:00	15.9140416	V
2018-05-28	0:00	15.857408	V
2018-05-29	0:00	15.5459232	V
2018-05-30	0:00	15.432656	V
2018-05-31	0:00	16.6502784	V
2018-06-01	0:00	15.2061216	V
2018-06-02	0:00	14.583152	V
2018-06-03	0:00	13.9035488	V
2018-06-04	0:00	12.74256	V
2018-06-05	0:00	11.8364224	V
2018-06-06	0:00	11.1568192	V
2018-06-07	0:00	10.3922656	V
2018-06-08	0:00	82.968224	V
2018-06-09	0:00	88.065248	V
2018-06-10	0:00	129.407776	V
2018-06-11	0:00	65.12864	V
2018-06-12	0:00	53.235584	V
2018-06-13	0:00	48.988064	V
2018-06-14	0:00	46.156384	V
2018-06-15	0:00	43.89104	V
2018-06-16	0:00	41.908864	V
2018-06-17	0:00	38.510848	V
2018-06-18	0:00	35.112832	V
2018-06-19	0:00	35.679168	V
2018-06-20	0:00	42.758368	V
2018-06-21	0:00	80.136544	V
2018-06-22	0:00	99.675136	V
2018-06-23	0:00	99.958304	V
2018-06-24	0:00	99.391968	V
2018-06-25	0:00	103.922656	V
2018-06-26	0:00	125.443424	V
2018-06-27	0:00	117.51472	V
2018-06-28	0:00	95.144448	V
2018-06-29	0:00	79.28704	V
2018-06-30	0:00	69.659328	V
2018-07-01	0:00	82.685056	V
2018-07-02	0:00	79.853376	V
2018-07-03	0:00	65.694976	V
2018-07-04	0:00	57.483104	V
2018-07-05	0:00	50.97024	V
2018-07-06	0:00	44.174208	V
2018-07-07	0:00	39.360352	V
2018-07-08	0:00	35.962336	V
2018-07-09	0:00	32.56432	V
2018-07-10	0:00	29.449472	V
2018-07-11	0:00	26.8443264	V
2018-07-12	0:00	24.0975968	V
2018-07-13	0:00	21.7189856	V
2018-07-14	0:00	19.7934432	V
2018-07-15	0:00	18.3492864	V
2018-07-16	0:00	17.1033472	V
2018-07-17	0:00	15.9140416	V
2018-07-18	0:00	14.6397856	V
2018-07-19	0:00	20.7845312	V
2018-07-20	0:00	44.457376	V
2018-07-21	0:00	41.05936	V
2018-07-22	0:00	38.22768	V
2018-07-23	0:00	35.112832	V
2018-07-24	0:00	31.997984	V
2018-07-25	0:00	31.431648	V
2018-07-26	0:00	39.926688	V
2018-07-27	0:00	31.431648	V
2018-07-28	0:00	27.1558112	V
2018-07-29	0:00	23.1348256	V
2018-07-30	0:00	19.4253248	V
2018-07-31	0:00	16.565328	V
2018-08-01	0:00	14.5548352	V
2018-08-02	0:00	13.6203808	V
2018-08-03	0:00	12.8558272	V
2018-08-04	0:00	11.8364224	V
2018-08-05	0:00	11.2134528	V
2018-08-06	0:00	10.3639488	V
2018-08-07	0:00	9.7126624	V
2018-08-08	0:00	10.901968	V
2018-08-09	0:00	9.6560288	V
2018-08-10	0:00	8.49504	V
2018-08-11	0:00	7.5889024	V
2018-08-12	0:00	6.937616	V
2018-08-13	0:00	6.3146464	V
2018-08-14	0:00	5.8615776	V
2018-08-15	0:00	5.521776	V
2018-08-16	0:00	5.4651424	V
2018-08-17	0:00	5.8898944	V
2018-08-18	0:00	5.380192	V
2018-08-19	0:00	5.0687072	V
2018-08-20	0:00	5.9182112	V
2018-08-21	0:00	11.8081056	V
2018-08-22	0:00	10.7320672	V
2018-08-23	0:00	8.4100896	V
2018-08-24	0:00	7.7304864	V
2018-08-25	0:00	14.1867168	V
2018-08-26	0:00	14.0451328	V
2018-08-27	0:00	11.468304	V
2018-08-28	0:00	20.0482944	V
2018-08-29	0:00	28.3168	V
2018-08-30	0:00	23.8710624	V
2018-08-31	0:00	18.830672	V
2018-09-01	0:00	15.4892896	V
2018-09-02	0:00	14.8946368	V
2018-09-03	0:00	15.149488	V
2018-09-04	0:00	15.149488	V
2018-09-05	0:00	52.952416	V
2018-09-06	0:00	60.031616	V
2018-09-07	0:00	60.314784	V
2018-09-08	0:00	61.164288	V
2018-09-09	0:00	55.784096	V
2018-09-10	0:00	49.271232	V
2018-09-11	0:00	43.041536	V
2018-09-12	0:00	37.661344	V
2018-09-13	0:00	32.56432	V
2018-09-14	0:00	27.892048	V
2018-09-15	0:00	24.210864	V
2018-09-16	0:00	20.6429472	V
2018-09-17	0:00	17.3015648	V
2018-09-18	0:00	19.2271072	V
2018-09-19	0:00	41.908864	V
2018-09-20	0:00	157.724576	V
2018-09-21	0:00	191.704736	V
2018-09-22	0:00	158.290912	V
2018-09-23	0:00	142.433504	V
2018-09-24	0:00	117.797888	V
2018-09-25	0:00	97.976128	V
2018-09-26	0:00	86.083072	V
2018-09-27	0:00	76.45536	V
2018-09-28	0:00	66.261312	V
2018-09-29	0:00	58.332608	V
2018-09-30	0:00	52.102912	V
2018-10-01	0:00	47.855392	V
2018-10-02	0:00	46.439552	V
2018-10-03	0:00	43.89104	V
2018-10-04	0:00	40.209856	V
2018-10-05	0:00	38.510848	V
2018-10-06	0:00	37.095008	V
2018-10-07	0:00	35.112832	V
2018-10-08	0:00	47.855392	V
2018-10-09	0:00	85.799904	V
2018-10-10	0:00	110.43552	V
2018-10-11	0:00	79.853376	V
2018-10-12	0:00	65.411808	V
2018-10-13	0:00	58.332608	V
2018-10-14	0:00	54.085088	V
2018-10-15	0:00	51.536576	V
2018-10-16	0:00	48.13856	V
2018-10-17	0:00	44.174208	V
2018-10-18	0:00	40.776192	V
2018-10-19	0:00	39.64352	V
2018-10-20	0:00	39.077184	V
2018-10-21	0:00	35.112832	V
2018-10-22	0:00	31.997984	V
2018-10-23	0:00	28.599968	V
2018-10-24	0:00	26.8443264	V
2018-10-25	0:00	25.3152192	V
2018-10-26	0:00	23.9843296	V
2018-10-27	0:00	22.7100736	V
2018-10-28	0:00	21.6340352	V
2018-10-29	0:00	20.3314624	V
2018-10-30	0:00	19.3686912	V
2018-10-31	0:00	18.5191872	V
2018-11-01	0:00	17.7263168	V
2018-11-02	0:00	17.0750304	V
2018-11-03	0:00	16.5086944	V
2018-11-04	0:00	17.556416	V
2018-11-05	0:00	19.1421568	V
2018-11-06	0:00	21.94552	V
2018-11-07	0:00	22.8233408	V
2018-11-08	0:00	21.0110656	V
2018-11-09	0:00	19.9350272	V
2018-11-10	0:00	18.3776032	V
2018-11-11	0:00	17.2166144	V
2018-11-12	0:00	16.140576	V
2018-11-13	0:00	15.4609728	V
2018-11-14	0:00	14.5548352	V
2018-11-15	0:00	14.5548352	V
2018-11-16	0:00	14.3566176	V
2018-11-17	0:00	13.9601824	V
2018-11-18	0:00	13.3372128	V
2018-11-19	0:00	13.025728	V
2018-11-20	0:00	12.4877088	V
2018-11-21	0:00	12.7142432	V
2018-11-22	0:00	12.3744416	V
2018-11-23	0:00	12.5160256	V
2018-11-24	0:00	13.9884992	V
2018-11-25	0:00	14.5265184	V
2018-11-26	0:00	13.9601824	V
2018-11-27	0:00	10.2789984	V
2018-11-28	0:00	9.7976128	V
2018-11-29	0:00	11.468304	V
2018-11-30	0:00	12.8275104	V
2018-12-01	0:00	12.2611744	V
2018-12-02	0:00	12.5443424	V
2018-12-03	0:00	11.7797888	V
2018-12-04	0:00	11.2700864	V
2018-12-05	0:00	10.9302848	V
2018-12-06	0:00	9.486128	V
2018-12-07	0:00	8.1835552	V
2018-12-08	0:00	7.6738528	V
2018-12-09	0:00	7.220784	V
2018-12-10	0:00	7.0792	V
2018-12-11	0:00	7.7021696	V
2018-12-12	0:00	10.1090976	V
2018-12-13	0:00	9.344544	V
2018-12-14	0:00	9.0330592	V
2018-12-15	0:00	8.5233568	V
2018-12-16	0:00	8.2968224	V
2018-12-17	0:00	8.1269216	V
2018-12-18	0:00	8.1269216	V
2018-12-19	0:00	8.6083072	V
2018-12-20	0:00	9.8825632	V
2018-12-21	0:00	10.1374144	V
2018-12-22	0:00	9.769296	V
2018-12-23	0:00	9.20296	V
2018-12-24	0:00	8.4384064	V
2018-12-25	0:00	8.1835552	V
2018-12-26	0:00	8.3251392	V
2018-12-27	0:00	33.98016	V
2018-12-28	0:00	54.934592	V
2018-12-29	0:00	38.22768	V
2018-12-30	0:00	29.449472	V
2018-12-31	0:00	24.7205664	V
